epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3556.21,0.972,0.46815,1.04297,0.94978,0.95586,0.97293,0.72805,0.92989,0.44814,1.00931,0.00018235,0.00018235,0.00018235
43,3639.85,0.96067,0.46397,1.03916,0.96583,0.95995,0.96981,0.72318,0.93482,0.44749,1.01226,0.0001807,0.0001807,0.0001807
44,3725.23,0.95057,0.45744,1.02993,0.97144,0.9512,0.97406,0.73094,0.92037,0.43809,1.00737,0.00017905,0.00017905,0.00017905
45,3810.64,0.95063,0.45898,1.02917,0.95822,0.9613,0.97463,0.7329,0.91594,0.43101,1.00655,0.0001774,0.0001774,0.0001774
46,3897.49,0.94936,0.45399,1.03387,0.95709,0.959,0.97273,0.73148,0.91378,0.43473,1.00725,0.00017575,0.00017575,0.00017575
47,3982.21,0.95125,0.4476,1.0332,0.96073,0.95798,0.97325,0.73321,0.91502,0.43361,1.00936,0.0001741,0.0001741,0.0001741
48,4066.89,0.94619,0.44615,1.03467,0.95487,0.9526,0.9734,0.73241,0.91097,0.43995,1.00694,0.00017245,0.00017245,0.00017245
49,4153.71,0.95304,0.44427,1.03816,0.96125,0.94877,0.97446,0.7312,0.91585,0.44181,1.00981,0.0001708,0.0001708,0.0001708
50,4236.98,0.95498,0.44324,1.03725,0.94987,0.95717,0.97095,0.72729,0.91987,0.44745,1.01072,0.00016915,0.00016915,0.00016915
51,4328.25,0.94922,0.44197,1.03288,0.96761,0.95433,0.97432,0.72726,0.92032,0.43418,1.0075,0.0001675,0.0001675,0.0001675
52,4412.62,0.94901,0.44077,1.03367,0.95733,0.95832,0.97347,0.72916,0.91844,0.42705,1.00856,0.00016585,0.00016585,0.00016585
53,4497.12,0.94187,0.43629,1.0334,0.96073,0.94873,0.97426,0.7331,0.91457,0.42437,1.0085,0.0001642,0.0001642,0.0001642
54,4579.94,0.95821,0.44286,1.03507,0.95875,0.9536,0.97219,0.7306,0.92335,0.44787,1.00825,0.00016255,0.00016255,0.00016255
55,4664.28,0.95469,0.4364,1.03812,0.95984,0.95572,0.97494,0.73047,0.93015,0.43229,1.01333,0.0001609,0.0001609,0.0001609
56,4747.43,0.95394,0.43785,1.03696,0.96107,0.95359,0.97272,0.72715,0.93721,0.43791,1.01978,0.00015925,0.00015925,0.00015925
57,4830.1,0.94849,0.42627,1.03679,0.96626,0.95854,0.976,0.73047,0.93726,0.42866,1.0144,0.0001576,0.0001576,0.0001576
58,4911.93,0.95421,0.42915,1.03811,0.96095,0.95155,0.97335,0.72276,0.9642,0.43824,1.02202,0.00015595,0.00015595,0.00015595
59,4994.88,0.94981,0.42943,1.03656,0.95354,0.95012,0.97319,0.72423,0.95023,0.43738,1.0206,0.0001543,0.0001543,0.0001543
60,5078.71,0.94978,0.42946,1.03469,0.95455,0.95222,0.97165,0.72524,0.94108,0.43677,1.01528,0.00015265,0.00015265,0.00015265
61,5162.3,0.94061,0.42319,1.03317,0.95563,0.9546,0.97507,0.72784,0.94537,0.43322,1.01634,0.000151,0.000151,0.000151
62,5246.12,0.93889,0.42512,1.03365,0.94749,0.95161,0.97093,0.72026,0.95395,0.43786,1.01819,0.00014935,0.00014935,0.00014935
63,5329.73,0.93412,0.41997,1.02717,0.95127,0.94775,0.9695,0.72373,0.94626,0.42795,1.01612,0.0001477,0.0001477,0.0001477
64,5413.07,0.92108,0.41061,1.02132,0.95149,0.95202,0.97397,0.73264,0.92955,0.42382,1.01225,0.00014605,0.00014605,0.00014605
65,5496.49,0.9232,0.41262,1.02456,0.95624,0.94416,0.97143,0.72859,0.92931,0.42684,1.01466,0.0001444,0.0001444,0.0001444
66,5580.1,0.9302,0.41313,1.02633,0.95406,0.93997,0.9729,0.7288,0.93872,0.43438,1.02095,0.00014275,0.00014275,0.00014275
67,5663.24,0.93839,0.41411,1.03272,0.93964,0.94638,0.96573,0.71717,0.96071,0.43891,1.02775,0.0001411,0.0001411,0.0001411
68,5747.63,0.93366,0.41112,1.03234,0.9541,0.95293,0.97234,0.72827,0.93369,0.43103,1.01761,0.00013945,0.00013945,0.00013945
69,5832.19,0.92347,0.40813,1.02608,0.94546,0.95744,0.9734,0.73283,0.93179,0.4295,1.01519,0.0001378,0.0001378,0.0001378
70,5916.59,0.90699,0.40148,1.0205,0.95666,0.93933,0.97299,0.73563,0.9152,0.42406,1.01102,0.00013615,0.00013615,0.00013615
71,5999.48,0.89841,0.39823,1.01561,0.95505,0.95361,0.97492,0.73468,0.91858,0.42298,1.01474,0.0001345,0.0001345,0.0001345
72,6082.3,0.90159,0.3999,1.01993,0.95805,0.95218,0.97617,0.73481,0.92925,0.42784,1.01535,0.00013285,0.00013285,0.00013285
73,6165.67,0.91028,0.39959,1.01999,0.96441,0.95518,0.97813,0.73226,0.93208,0.42254,1.02391,0.0001312,0.0001312,0.0001312
74,6248.93,0.91193,0.39828,1.02705,0.95693,0.94432,0.97078,0.72068,0.9627,0.43204,1.02193,0.00012955,0.00012955,0.00012955
75,6333.36,0.91222,0.39679,1.02356,0.9525,0.95372,0.97064,0.72465,0.93973,0.42317,1.01484,0.0001279,0.0001279,0.0001279
76,6416.8,0.9034,0.3942,1.01769,0.96722,0.93513,0.96544,0.72311,0.94466,0.42838,1.01965,0.00012625,0.00012625,0.00012625
77,6500.44,0.90513,0.39737,1.01831,0.94308,0.94664,0.96998,0.7231,0.93681,0.42191,1.01433,0.0001246,0.0001246,0.0001246
78,6587.59,0.89458,0.39,1.01413,0.95245,0.94783,0.97001,0.7284,0.92556,0.42105,1.01728,0.00012295,0.00012295,0.00012295
79,6671.24,0.88977,0.38901,1.01139,0.93586,0.95433,0.96739,0.72976,0.9183,0.42343,1.01182,0.0001213,0.0001213,0.0001213
80,6756.96,0.8862,0.38584,1.01431,0.95477,0.95023,0.97117,0.73038,0.92504,0.41879,1.01303,0.00011965,0.00011965,0.00011965
81,6849.93,0.89558,0.38871,1.01628,0.95939,0.94589,0.96809,0.72387,0.93434,0.42255,1.02119,0.000118,0.000118,0.000118
82,6934.05,0.88799,0.38581,1.016,0.95459,0.95144,0.96878,0.71924,0.94379,0.42052,1.01683,0.00011635,0.00011635,0.00011635
83,7017.66,0.88746,0.38311,1.01139,0.95332,0.9285,0.96538,0.71797,0.9459,0.42949,1.0197,0.0001147,0.0001147,0.0001147
84,7102.26,0.89443,0.38535,1.0161,0.96147,0.94049,0.96786,0.71671,0.95595,0.42341,1.0159,0.00011305,0.00011305,0.00011305
85,7185.12,0.88797,0.38362,1.01233,0.95418,0.94422,0.96878,0.72463,0.93996,0.4174,1.01252,0.0001114,0.0001114,0.0001114
86,7268.59,0.88497,0.38099,1.01075,0.96164,0.94132,0.96866,0.72597,0.93417,0.41681,1.01559,0.00010975,0.00010975,0.00010975
87,7351.67,0.87196,0.37599,1.00345,0.94918,0.94029,0.96372,0.72301,0.92538,0.4176,1.01121,0.0001081,0.0001081,0.0001081
88,7435.31,0.86409,0.37368,1.00585,0.95445,0.9483,0.96765,0.72212,0.94595,0.41765,1.01765,0.00010645,0.00010645,0.00010645
89,7519.99,0.87448,0.37419,1.00707,0.95276,0.94115,0.96595,0.71555,0.95086,0.42017,1.01748,0.0001048,0.0001048,0.0001048
90,7604.79,0.89143,0.38008,1.0154,0.95423,0.94879,0.96875,0.721,0.95999,0.42118,1.01951,0.00010315,0.00010315,0.00010315
91,7688.44,0.89013,0.38101,1.01479,0.94374,0.94695,0.96774,0.72114,0.9446,0.42234,1.01553,0.0001015,0.0001015,0.0001015
92,7775.21,0.88025,0.37629,1.00901,0.9497,0.94769,0.96673,0.72454,0.93385,0.41037,1.01276,9.985e-05,9.985e-05,9.985e-05
93,7860.82,0.85231,0.36796,0.99897,0.95459,0.93958,0.96795,0.72392,0.93893,0.41644,1.01604,9.82e-05,9.82e-05,9.82e-05
94,7944.8,0.85699,0.36782,0.99995,0.95383,0.94337,0.96574,0.72589,0.9391,0.41587,1.01385,9.655e-05,9.655e-05,9.655e-05
95,8028.28,0.85676,0.36757,0.99966,0.94671,0.94786,0.96498,0.72098,0.93897,0.41748,1.01577,9.49e-05,9.49e-05,9.49e-05
96,8112.81,0.85802,0.36745,1.0001,0.95851,0.94136,0.96606,0.71589,0.95173,0.41913,1.01702,9.325e-05,9.325e-05,9.325e-05
97,8196.12,0.86392,0.3667,1.00512,0.94363,0.94854,0.96638,0.7175,0.96206,0.41896,1.01864,9.16e-05,9.16e-05,9.16e-05
98,8280.53,0.87824,0.37231,1.01055,0.94152,0.95445,0.96583,0.71076,0.96078,0.42026,1.02012,8.995e-05,8.995e-05,8.995e-05
99,8367.73,0.85533,0.36503,1.00113,0.95767,0.94042,0.96581,0.71862,0.94963,0.41687,1.0169,8.83e-05,8.83e-05,8.83e-05
100,8452.67,0.83804,0.36082,0.99325,0.95897,0.94562,0.96723,0.72536,0.93312,0.41221,1.015,8.665e-05,8.665e-05,8.665e-05
101,8537.87,0.82826,0.35557,0.98835,0.95995,0.94424,0.96828,0.72666,0.94162,0.40807,1.01738,8.5e-05,8.5e-05,8.5e-05
102,8624.08,0.84188,0.35894,0.99364,0.95617,0.94478,0.96861,0.72162,0.95001,0.40938,1.01903,8.335e-05,8.335e-05,8.335e-05
103,8709.47,0.85571,0.36123,1.005,0.94338,0.94327,0.96391,0.71396,0.96371,0.41894,1.02481,8.17e-05,8.17e-05,8.17e-05
104,8793.67,0.85374,0.36147,1.00179,0.94845,0.94628,0.96047,0.71713,0.95011,0.41651,1.01491,8.005e-05,8.005e-05,8.005e-05
105,8878.62,0.83243,0.35396,0.98995,0.95612,0.93682,0.9628,0.71978,0.94336,0.41279,1.01424,7.84e-05,7.84e-05,7.84e-05
106,8963.31,0.81911,0.35147,0.99151,0.95242,0.93681,0.96258,0.71862,0.95015,0.41193,1.01931,7.675e-05,7.675e-05,7.675e-05
107,9048.1,0.81401,0.34728,0.98322,0.9508,0.9417,0.9657,0.72154,0.95011,0.41009,1.02252,7.51e-05,7.51e-05,7.51e-05
108,9132.79,0.82225,0.35042,0.98653,0.94928,0.94939,0.96719,0.71991,0.95487,0.41091,1.02199,7.345e-05,7.345e-05,7.345e-05
109,9217.18,0.82742,0.34981,0.99214,0.95481,0.94361,0.96631,0.71707,0.9574,0.40944,1.02189,7.18e-05,7.18e-05,7.18e-05
110,9302.19,0.82191,0.34991,0.98886,0.94133,0.95025,0.96525,0.71604,0.95379,0.40862,1.02084,7.015e-05,7.015e-05,7.015e-05
111,9386.85,0.81076,0.34579,0.97833,0.95246,0.94503,0.96759,0.71921,0.9514,0.40623,1.01847,6.85e-05,6.85e-05,6.85e-05
112,9470.36,0.80693,0.34283,0.98148,0.95863,0.94276,0.96724,0.72102,0.95216,0.4046,1.02244,6.685e-05,6.685e-05,6.685e-05
113,9554.05,0.79718,0.34193,0.97667,0.96,0.94221,0.96864,0.72171,0.95284,0.40491,1.02221,6.52e-05,6.52e-05,6.52e-05
114,9639.02,0.79544,0.34081,0.97517,0.95286,0.94314,0.96826,0.71832,0.96968,0.40925,1.0292,6.355e-05,6.355e-05,6.355e-05
115,9724.04,0.80981,0.34515,0.98106,0.95098,0.9436,0.96849,0.71552,0.96522,0.40658,1.02433,6.19e-05,6.19e-05,6.19e-05
116,9809.1,0.80167,0.343,0.97662,0.95288,0.94472,0.96805,0.71526,0.96528,0.40875,1.02599,6.025e-05,6.025e-05,6.025e-05
117,9893.77,0.79539,0.3418,0.97473,0.95329,0.93681,0.96759,0.71932,0.95804,0.40541,1.02431,5.86e-05,5.86e-05,5.86e-05
118,9979.08,0.78227,0.33727,0.97446,0.95156,0.94756,0.96714,0.72005,0.96061,0.40262,1.02517,5.695e-05,5.695e-05,5.695e-05
119,10063.9,0.78437,0.33781,0.96997,0.9559,0.94178,0.96549,0.71623,0.96414,0.40475,1.02695,5.53e-05,5.53e-05,5.53e-05
120,10151.9,0.78691,0.33732,0.97406,0.95081,0.94661,0.96676,0.71493,0.96823,0.40561,1.02981,5.365e-05,5.365e-05,5.365e-05
